model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,16,2,0.2283,0.3513,0.123,0.006,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,2,3,0.0607,0.1029,0.0421,-0.0208,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,3,3,0.0818,0.1833,0.1016,-0.0721,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,5,3,0.0823,0.2533,0.171,-0.0384,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,8,3,0.1447,0.1651,0.0204,0.001,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,16,3,0.2519,0.3553,0.1034,-0.0487,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,2,4,0.0296,0.0825,0.0529,0.0187,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,3,4,0.0507,0.114,0.0632,0.0058,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,5,4,0.1121,0.2722,0.1601,0.0674,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,8,4,0.1428,0.2881,0.1453,0.0853,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,16,4,0.2402,0.2402,0.0,-0.005,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,2,5,0.0891,0.1181,0.029,-0.0516,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,3,5,0.0659,0.1654,0.0995,-0.0153,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,5,5,0.0549,0.2547,0.1998,-0.0064,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,8,5,0.0872,0.3091,0.2219,-0.0196,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,12,16,5,0.2582,0.2627,0.0045,-0.0279,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,2,0,0.0675,0.0938,0.0263,0.0068,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,3,0,0.0573,0.1656,0.1083,-0.0047,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,5,0,0.1263,0.2427,0.1164,-0.0007,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,8,0,0.1013,0.3316,0.2303,-0.0232,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,16,0,0.2718,0.3041,0.0323,-0.045,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,2,1,0.0231,0.0716,0.0485,0.0124,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,3,1,0.0202,0.1506,0.1304,-0.0215,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,5,1,0.0897,0.2743,0.1846,0.013,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,8,1,0.1418,0.3339,0.1921,0.0059,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,16,1,0.2524,0.3308,0.0784,0.023,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,2,2,0.0279,0.0558,0.0279,0.0046,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,3,2,-0.0038,0.1395,0.1433,-0.0016,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,5,2,0.0909,0.2448,0.1539,0.0336,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,8,2,0.115,0.2708,0.1558,0.0181,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,16,2,0.2255,0.2621,0.0365,0.012,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,2,3,0.0361,0.0638,0.0276,-0.0015,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,3,3,0.0361,0.1449,0.1088,-0.0185,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,5,3,0.0399,0.2754,0.2356,-0.046,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,8,3,0.1176,0.2871,0.1695,-0.0432,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,16,3,0.2653,0.3475,0.0823,-0.075,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,2,4,0.0564,0.1272,0.0708,-0.0061,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,3,4,0.0796,0.1541,0.0745,0.0155,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,5,4,0.0959,0.2907,0.1948,0.0236,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,8,4,0.1086,0.2924,0.1837,0.0254,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,16,4,0.2445,0.3989,0.1544,0.0043,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,2,5,0.0257,0.1162,0.0905,-0.0498,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,3,5,0.0464,0.1598,0.1133,-0.0333,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,5,5,0.0632,0.252,0.1888,-0.0348,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,8,5,0.1377,0.2925,0.1548,-0.0103,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,16,16,5,0.2908,0.2814,-0.0094,-0.049,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,2,0,0.029,0.0891,0.0602,-0.0439,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,3,0,0.0616,0.2118,0.1503,0.0079,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,5,0,0.0791,0.302,0.2228,-0.0612,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,8,0,0.142,0.1329,-0.0091,-0.0237,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,16,0,0.2643,0.3244,0.0602,-0.0365,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,2,1,0.0134,0.0794,0.066,0.0127,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,3,1,0.056,0.1485,0.0926,-0.0102,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,5,1,0.0863,0.2123,0.1261,-0.0007,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,8,1,0.1522,0.3057,0.1536,-0.0266,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,16,1,0.2565,0.2054,-0.051,-0.0308,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,2,2,0.0189,0.0442,0.0253,-0.0373,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,3,2,0.0154,0.1234,0.1081,0.0068,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,5,2,0.0525,0.2596,0.207,0.0057,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,8,2,0.1123,0.2902,0.1779,0.0018,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,16,2,0.2624,0.3252,0.0628,-0.0334,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,2,3,0.069,0.1174,0.0484,0.0122,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,3,3,0.1001,0.1623,0.0621,0.0362,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,5,3,0.0712,0.2655,0.1943,-0.0146,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,8,3,0.118,0.2752,0.1572,-0.0603,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,16,3,0.2671,0.3198,0.0526,-0.0699,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,2,4,0.0454,0.0754,0.0301,-0.0283,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,3,4,0.0412,0.1324,0.0912,0.002,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,5,4,0.0852,0.2865,0.2013,-0.0273,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,8,4,0.1379,0.2161,0.0782,-0.0329,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,16,4,0.3165,0.2225,-0.0941,-0.0202,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,2,5,0.0329,0.1056,0.0727,-0.0198,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,3,5,0.0485,0.1335,0.0851,-0.0491,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,5,5,0.1105,0.1943,0.0838,0.0208,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,8,5,0.1164,0.2432,0.1268,-0.0219,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,20,16,5,0.264,0.2385,-0.0255,-0.011,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,2,0,0.0475,0.0725,0.025,0.004,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,3,0,0.0477,0.1038,0.0562,-0.0093,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,5,0,0.0507,0.2445,0.1938,-0.0531,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,8,0,0.091,0.2097,0.1187,-0.0161,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,16,0,0.2759,0.1084,-0.1674,-0.0315,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,2,1,0.025,0.0759,0.0509,0.0305,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,3,1,0.0291,0.1109,0.0818,0.0118,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,5,1,0.066,0.2621,0.1961,0.0208,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,8,1,0.1222,0.1721,0.0498,-0.0249,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,16,1,0.2342,0.1276,-0.1067,-0.0035,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,2,2,-0.0447,0.0497,0.0944,-0.0202,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,3,2,0.0795,0.1353,0.0558,-0.0167,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,5,2,0.0794,0.2371,0.1576,-0.0081,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,8,2,0.1258,0.1761,0.0503,-0.0002,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,16,2,0.2299,0.164,-0.066,0.0039,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,2,3,0.0531,0.1011,0.0481,-0.018,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,3,3,0.0669,0.1529,0.086,0.0104,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,5,3,0.0352,0.2252,0.1901,-0.0039,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,8,3,0.1241,0.1296,0.0055,-0.0197,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,16,3,0.2194,0.2624,0.043,-0.0495,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,2,4,0.0443,0.036,-0.0083,0.0034,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,3,4,0.0547,0.1012,0.0465,0.0147,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,5,4,0.0531,0.1984,0.1453,-0.024,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,8,4,0.1784,0.2942,0.1158,-0.0325,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,16,4,0.2126,0.1775,-0.0351,0.0124,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,2,5,0.0721,0.0568,-0.0153,0.0439,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,3,5,0.072,0.098,0.0259,0.0214,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,5,5,0.0317,0.181,0.1493,0.0191,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,8,5,0.1469,0.2546,0.1077,0.0048,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,24,16,5,0.2287,0.1126,-0.1161,0.0165,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,2,0,0.0372,0.0768,0.0396,-0.0254,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,3,0,0.0642,0.1228,0.0587,0.0083,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,5,0,0.0637,0.1642,0.1006,0.002,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,8,0,0.0973,0.1612,0.0639,0.0229,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,16,0,0.2534,-0.0014,-0.2548,0.0493,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,2,1,0.0665,0.0432,-0.0233,-0.0152,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,3,1,-0.0026,0.1289,0.1315,-0.0116,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,5,1,0.0756,0.2033,0.1277,-0.0546,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,8,1,0.1262,0.2061,0.08,-0.0241,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,16,1,0.2403,0.1715,-0.0688,-0.065,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,2,2,0.0713,0.0847,0.0135,0.0235,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,3,2,0.0691,0.0681,-0.001,0.0071,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,5,2,0.1032,0.1781,0.0749,-0.0073,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,8,2,0.1444,0.1552,0.0109,0.022,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,16,2,0.2103,0.0417,-0.1686,0.0101,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,2,3,0.0556,0.1114,0.0558,-0.0187,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,3,3,0.0693,0.1449,0.0756,-0.005,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,5,3,0.0458,0.1214,0.0756,-0.0039,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,8,3,0.154,0.1018,-0.0522,-0.0057,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,16,3,0.2322,-0.0008,-0.233,0.033,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,2,4,0.0185,0.1148,0.0962,0.0015,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,3,4,0.0245,0.0928,0.0683,0.0577,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,5,4,0.0641,0.1256,0.0615,0.0092,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,8,4,0.0766,0.1344,0.0578,0.0018,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,16,4,0.2261,0.0842,-0.1419,0.011,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,2,5,0.0679,0.1164,0.0485,-0.0125,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,3,5,0.1052,0.1603,0.0551,0.0146,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,5,5,0.1073,0.1817,0.0744,-0.0328,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,8,5,0.1622,0.1722,0.0099,-0.0065,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,premise,28,16,5,0.2387,0.0527,-0.1859,0.0231,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,2,0,-0.0914,-0.0914,0.0,0.017,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,3,0,-0.0914,-0.0914,0.0,0.017,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,5,0,-0.0914,-0.0914,0.0,0.017,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,8,0,-0.0914,-0.0914,0.0,0.017,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,16,0,-0.0914,-0.0914,0.0,0.017,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,2,1,-0.0987,-0.0856,0.0131,-0.0205,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,3,1,-0.0987,-0.0836,0.0151,-0.011,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,5,1,-0.0987,-0.0987,0.0,-0.0116,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,8,1,-0.0987,-0.0987,0.0,-0.0116,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,16,1,-0.0987,-0.0836,0.0151,-0.011,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,2,2,-0.0869,-0.0695,0.0174,0.0021,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,3,2,-0.0869,-0.0869,0.0,0.0063,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,5,2,-0.0869,-0.0869,0.0,0.0063,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,8,2,-0.0869,-0.0869,0.0,0.0063,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,16,2,-0.0869,-0.0869,0.0,0.0063,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,2,3,-0.0883,-0.0883,0.0,-0.0071,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,3,3,-0.0883,-0.0883,0.0,-0.0071,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,5,3,-0.0883,-0.0692,0.0191,-0.0045,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,8,3,-0.0883,-0.0883,0.0,-0.0071,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,16,3,-0.0883,-0.0883,0.0,-0.0071,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,2,4,-0.0929,-0.0929,0.0,-0.0345,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,3,4,-0.0929,-0.0929,0.0,-0.0345,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,5,4,-0.0929,-0.0929,0.0,-0.0345,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,8,4,-0.0929,-0.0929,0.0,-0.0345,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,16,4,-0.0929,-0.0929,0.0,-0.0345,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,2,5,-0.0687,-0.0447,0.024,-0.0111,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,3,5,-0.0687,-0.0482,0.0205,-0.0129,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,5,5,-0.0687,-0.0447,0.024,-0.0175,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,8,5,-0.0687,-0.0482,0.0205,-0.0175,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,0,16,5,-0.0687,-0.0687,0.0,-0.0175,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,2,0,-0.0405,0.0619,0.1024,-0.0247,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,3,0,-0.0269,0.1302,0.1572,-0.0215,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,5,0,0.0463,0.1634,0.117,-0.0134,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,8,0,0.0763,0.217,0.1407,-0.0464,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,16,0,0.18,0.1321,-0.0479,-0.0118,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,2,1,0.048,0.071,0.0231,0.0383,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,3,1,0.0486,0.0965,0.0479,0.0046,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,5,1,0.0295,0.236,0.2065,-0.065,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,8,1,0.1273,0.2038,0.0766,-0.0705,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,16,1,0.2207,0.0912,-0.1295,-0.0185,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,2,2,0.0695,0.0692,-0.0003,-0.009,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,3,2,0.0075,0.1476,0.1401,-0.018,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,5,2,0.0688,0.1963,0.1275,-0.0413,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,8,2,0.1149,0.1883,0.0734,0.0193,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,16,2,0.208,0.2848,0.0768,-0.0123,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,2,3,0.027,0.0702,0.0432,-0.0228,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,3,3,0.0524,0.1222,0.0698,-0.0022,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,5,3,0.0179,0.2124,0.1945,-0.0798,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,8,3,0.0966,0.1794,0.0828,-0.0198,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,16,3,0.1787,0.0746,-0.1041,0.0063,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,2,4,-0.0367,0.1034,0.1401,-0.0151,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,3,4,0.0223,0.1399,0.1175,-0.0334,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,5,4,0.0276,0.1908,0.1632,0.0576,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,8,4,0.08,0.2008,0.1208,-0.0004,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,16,4,0.2144,0.1108,-0.1036,0.0232,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,2,5,-0.0021,0.0746,0.0767,-0.0024,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,3,5,0.001,0.2205,0.2195,-0.0188,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,5,5,0.0804,0.235,0.1545,-0.0225,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,8,5,0.0987,0.2321,0.1334,-0.0089,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,4,16,5,0.2347,0.1514,-0.0834,0.0055,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,2,0,0.0586,0.1176,0.059,-0.0123,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,3,0,0.0866,0.1879,0.1013,-0.0065,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,5,0,0.09,0.2009,0.111,-0.0723,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,8,0,0.1478,0.2516,0.1038,-0.0513,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,16,0,0.2387,0.3256,0.0869,-0.0435,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,2,1,-0.0108,0.0441,0.055,-0.0056,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,3,1,0.0627,0.1726,0.1099,-0.0387,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,5,1,0.0468,0.2738,0.227,-0.0051,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,8,1,0.164,0.2571,0.0931,-0.0293,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,16,1,0.2726,0.333,0.0603,-0.0305,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,2,2,0.029,0.0653,0.0363,-0.0412,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,3,2,0.0411,0.1464,0.1053,-0.004,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,5,2,0.0934,0.2496,0.1562,0.0147,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,8,2,0.1715,0.2619,0.0904,0.0046,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,16,2,0.2394,0.313,0.0737,0.0063,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,2,3,0.0502,0.0674,0.0172,-0.0121,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,3,3,0.044,0.1652,0.1212,-0.0248,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,5,3,0.055,0.2424,0.1874,-0.0043,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,8,3,0.1078,0.2585,0.1507,0.0148,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,16,3,0.2478,0.3474,0.0996,-0.041,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,2,4,0.0129,0.0708,0.0579,0.0018,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,3,4,0.0608,0.1807,0.1199,0.0169,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,5,4,0.0893,0.211,0.1217,0.0363,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,8,4,0.1586,0.1928,0.0343,0.0079,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,16,4,0.1892,0.3053,0.1161,0.0128,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,2,5,0.0441,0.0863,0.0422,-0.0218,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,3,5,0.0073,0.1364,0.1291,-0.0038,42,18
Qwen/Qwen2.5-7B,part_of_b2,part_of,2,last,8,5,5,0.0587,0.1984,0.1397,0.0208,42,18
