model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,2,3,0.6204,0.7565,0.1362,-0.0334,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,3,3,0.6262,0.9035,0.2773,-0.0433,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,5,3,0.8675,0.9202,0.0527,-0.045,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,8,3,0.9164,0.9225,0.0061,-0.0414,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,16,3,0.9274,0.9229,-0.0046,-0.0556,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,2,4,0.6128,0.8289,0.2161,-0.0495,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,3,4,0.6045,0.9049,0.3004,-0.0382,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,5,4,0.8566,0.928,0.0715,-0.047,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,8,4,0.9183,0.9274,0.0091,-0.041,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,16,4,0.9304,0.9237,-0.0067,-0.0386,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,2,5,0.5917,0.7278,0.1361,-0.0435,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,3,5,0.5941,0.9045,0.3104,-0.0259,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,5,5,0.844,0.9224,0.0784,-0.0165,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,8,5,0.9144,0.9256,0.0112,-0.0221,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,16,16,5,0.924,0.9215,-0.0025,-0.009,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,2,0,0.5759,0.6888,0.1129,-0.0573,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,3,0,0.632,0.8787,0.2467,-0.0831,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,5,0,0.8375,0.9151,0.0776,-0.0727,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,8,0,0.9122,0.9205,0.0083,-0.06,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,16,0,0.9237,0.9232,-0.0005,-0.0666,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,2,1,0.5737,0.7151,0.1415,0.009,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,3,1,0.6115,0.8821,0.2707,0.0132,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,5,1,0.8367,0.9113,0.0746,0.0272,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,8,1,0.9072,0.9179,0.0107,-0.002,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,16,1,0.9235,0.9169,-0.0066,-0.0031,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,2,2,0.6382,0.7785,0.1403,0.0012,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,3,2,0.6543,0.8898,0.2355,-0.0011,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,5,2,0.8236,0.9125,0.089,0.0032,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,8,2,0.9125,0.9194,0.0069,0.0043,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,16,2,0.9215,0.9221,0.0006,-0.0048,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,2,3,0.6495,0.7715,0.1219,-0.0496,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,3,3,0.6611,0.8842,0.223,-0.0424,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,5,3,0.8324,0.919,0.0867,-0.0549,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,8,3,0.9179,0.9206,0.0027,-0.0605,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,16,3,0.9247,0.9244,-0.0003,-0.0663,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,2,4,0.5974,0.7806,0.1833,-0.0646,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,3,4,0.6537,0.9092,0.2554,-0.0339,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,5,4,0.843,0.9173,0.0743,-0.0398,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,8,4,0.9136,0.9271,0.0135,-0.0412,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,16,4,0.9284,0.9287,0.0003,-0.0342,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,2,5,0.5319,0.7681,0.2362,-0.0046,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,3,5,0.6813,0.896,0.2146,-0.0195,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,5,5,0.8317,0.917,0.0853,-0.0223,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,8,5,0.9156,0.9194,0.0038,-0.0202,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,20,16,5,0.925,0.9241,-0.0009,-0.0078,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,2,0,0.5416,0.6782,0.1367,-0.0155,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,3,0,0.5074,0.8917,0.3843,-0.0404,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,5,0,0.8389,0.909,0.0701,-0.0557,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,8,0,0.9038,0.9194,0.0156,-0.0573,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,16,0,0.9215,0.9158,-0.0058,-0.0566,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,2,1,0.478,0.6914,0.2133,0.0395,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,3,1,0.6455,0.8868,0.2414,0.0245,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,5,1,0.8279,0.9005,0.0726,0.0087,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,8,1,0.908,0.9142,0.0062,0.0087,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,16,1,0.9215,0.9201,-0.0014,0.009,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,2,2,0.611,0.7981,0.1871,0.0171,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,3,2,0.5984,0.8909,0.2925,0.0041,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,5,2,0.7936,0.9179,0.1243,0.0028,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,8,2,0.9069,0.9205,0.0136,-0.0073,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,16,2,0.9214,0.9192,-0.0022,-0.0002,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,2,3,0.5725,0.7981,0.2257,-0.0342,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,3,3,0.6636,0.8966,0.233,-0.0431,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,5,3,0.8419,0.9175,0.0756,-0.0583,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,8,3,0.911,0.9141,0.0031,-0.066,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,16,3,0.9198,0.9164,-0.0034,-0.066,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,2,4,0.5685,0.7509,0.1824,-0.0205,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,3,4,0.6484,0.8875,0.2391,-0.0374,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,5,4,0.8266,0.9181,0.0915,-0.0367,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,8,4,0.9064,0.9199,0.0135,-0.0435,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,16,4,0.9266,0.9272,0.0006,-0.0469,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,2,5,0.5427,0.785,0.2423,-0.0182,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,3,5,0.626,0.8895,0.2635,-0.022,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,5,5,0.842,0.9193,0.0772,-0.0182,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,8,5,0.9154,0.9231,0.0077,-0.0208,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,24,16,5,0.9264,0.9202,-0.0062,-0.0137,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,2,0,0.5481,0.6961,0.148,-0.0087,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,3,0,0.5618,0.8236,0.2618,-0.0404,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,5,0,0.7866,0.8654,0.0787,-0.0437,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,8,0,0.8773,0.8804,0.0031,-0.0422,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,16,0,0.8947,0.8831,-0.0116,-0.0492,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,2,1,0.5499,0.7454,0.1955,0.0099,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,3,1,0.6214,0.8308,0.2094,0.0206,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,5,1,0.8153,0.8675,0.0522,0.0114,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,8,1,0.8626,0.8651,0.0025,-0.0052,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,16,1,0.8921,0.8776,-0.0145,-0.0026,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,2,2,0.5379,0.7241,0.1862,0.0304,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,3,2,0.624,0.8517,0.2277,-0.0116,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,5,2,0.8023,0.8901,0.0878,0.0023,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,8,2,0.8825,0.9002,0.0177,-0.0107,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,16,2,0.8995,0.9044,0.0049,-0.0046,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,2,3,0.5157,0.7239,0.2082,-0.0219,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,3,3,0.5895,0.8241,0.2347,-0.0553,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,5,3,0.7961,0.8785,0.0824,-0.0652,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,8,3,0.8866,0.8859,-0.0007,-0.0557,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,16,3,0.9031,0.9023,-0.0008,-0.0627,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,2,4,0.4652,0.7315,0.2663,-0.0501,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,3,4,0.6096,0.8472,0.2376,-0.0466,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,5,4,0.8104,0.8914,0.081,-0.0339,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,8,4,0.8861,0.8995,0.0135,-0.0281,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,16,4,0.9073,0.9065,-0.0008,-0.0317,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,2,5,0.5907,0.7027,0.1119,-0.004,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,3,5,0.5767,0.8657,0.289,-0.0026,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,5,5,0.761,0.8726,0.1116,-0.0181,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,8,5,0.8838,0.8936,0.0098,-0.0216,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,premise,28,16,5,0.9091,0.8982,-0.0109,-0.03,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,2,0,0.4628,0.6641,0.2014,-0.0756,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,3,0,0.5445,0.9163,0.3718,-0.0725,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,5,0,0.8386,0.9271,0.0885,-0.0738,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,8,0,0.9211,0.9267,0.0056,-0.0627,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,16,0,0.9324,0.9302,-0.0021,-0.0635,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,2,1,0.3766,0.6435,0.2669,0.0141,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,3,1,0.481,0.9167,0.4357,-0.0008,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,5,1,0.8278,0.9254,0.0976,0.0119,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,8,1,0.9198,0.9253,0.0055,0.0153,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,16,1,0.9313,0.926,-0.0053,0.0206,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,2,2,0.4864,0.7479,0.2615,-0.0024,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,3,2,0.5837,0.921,0.3373,-0.0042,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,5,2,0.841,0.9257,0.0847,-0.0077,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,8,2,0.9275,0.9239,-0.0035,-0.0022,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,16,2,0.9317,0.9258,-0.0059,0.001,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,2,3,0.3834,0.747,0.3636,-0.0298,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,3,3,0.6319,0.9214,0.2895,-0.0405,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,5,3,0.7859,0.9267,0.1408,-0.043,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,8,3,0.9177,0.9261,0.0084,-0.0449,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,16,3,0.9341,0.9262,-0.0079,-0.041,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,2,4,0.5971,0.601,0.0039,-0.0186,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,3,4,0.5773,0.9203,0.343,-0.0324,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,5,4,0.859,0.9256,0.0667,-0.0451,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,8,4,0.9224,0.9284,0.006,-0.0348,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,16,4,0.9288,0.929,0.0002,-0.0273,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,2,5,0.3936,0.5923,0.1987,-0.0371,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,3,5,0.5482,0.918,0.3698,-0.0092,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,5,5,0.8404,0.9255,0.0851,-0.0094,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,8,5,0.919,0.9264,0.0074,-0.009,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,0,16,5,0.9315,0.9246,-0.0069,-0.0093,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,2,0,0.5175,0.7602,0.2428,-0.0513,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,3,0,0.6637,0.9075,0.2439,-0.0782,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,5,0,0.8449,0.9193,0.0744,-0.0662,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,8,0,0.9216,0.9177,-0.0039,-0.067,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,16,0,0.926,0.9193,-0.0067,-0.0719,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,2,1,0.5848,0.6818,0.0969,-0.0084,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,3,1,0.596,0.9003,0.3043,0.0103,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,5,1,0.8525,0.9204,0.068,0.0117,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,8,1,0.9115,0.9213,0.0098,0.0131,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,16,1,0.9261,0.9199,-0.0063,-0.0041,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,2,2,0.5216,0.7585,0.2369,-0.0015,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,3,2,0.6504,0.9139,0.2635,0.0001,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,5,2,0.8543,0.9259,0.0716,0.0067,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,8,2,0.9197,0.9249,0.0052,0.004,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,16,2,0.9297,0.9252,-0.0045,0.0052,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,2,3,0.6212,0.6881,0.067,-0.0365,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,3,3,0.6586,0.9129,0.2542,-0.0591,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,5,3,0.85,0.9226,0.0726,-0.0502,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,8,3,0.9202,0.9247,0.0045,-0.0574,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,16,3,0.9292,0.9244,-0.0049,-0.0522,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,2,4,0.65,0.8415,0.1915,-0.0346,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,3,4,0.6723,0.9055,0.2332,-0.0361,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,5,4,0.8412,0.9176,0.0764,-0.0325,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,8,4,0.9193,0.9197,0.0003,-0.0203,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,16,4,0.9249,0.9249,-0.0,-0.0291,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,2,5,0.5874,0.77,0.1826,-0.0229,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,3,5,0.6682,0.9093,0.2411,-0.0256,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,5,5,0.8572,0.9264,0.0692,-0.0188,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,8,5,0.9265,0.9275,0.0009,-0.0165,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,4,16,5,0.9278,0.9276,-0.0002,-0.0077,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,2,0,0.5348,0.7559,0.2211,-0.0664,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,3,0,0.5722,0.8929,0.3207,-0.0622,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,5,0,0.8438,0.9246,0.0808,-0.0804,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,8,0,0.919,0.9233,0.0043,-0.0838,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,16,0,0.9257,0.9217,-0.004,-0.0845,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,2,1,0.519,0.7678,0.2488,0.0139,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,3,1,0.6295,0.8933,0.2639,-0.0002,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,5,1,0.8609,0.9171,0.0562,0.0073,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,8,1,0.9154,0.923,0.0077,-0.0034,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,16,1,0.924,0.9229,-0.0011,0.0083,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,2,2,0.6199,0.8342,0.2143,-0.0175,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,3,2,0.6402,0.9081,0.268,-0.0017,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,5,2,0.8526,0.921,0.0684,-0.0028,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,8,2,0.918,0.928,0.01,0.01,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,16,2,0.927,0.9238,-0.0033,0.0002,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,2,3,0.6184,0.7561,0.1377,-0.042,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,3,3,0.6644,0.9153,0.2509,-0.0398,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,5,3,0.8675,0.9263,0.0588,-0.0488,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,8,3,0.9205,0.9267,0.0063,-0.0342,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,16,3,0.9277,0.9248,-0.0029,-0.0377,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,2,4,0.5974,0.7452,0.1478,-0.0288,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,3,4,0.4849,0.9071,0.4222,-0.044,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,5,4,0.8736,0.9211,0.0475,-0.0406,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,8,4,0.9242,0.9248,0.0007,-0.0362,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,16,4,0.9281,0.9267,-0.0014,-0.0409,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,2,5,0.6217,0.7206,0.0988,-0.014,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,3,5,0.5318,0.9107,0.3789,-0.0257,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,5,5,0.8625,0.9228,0.0603,-0.0141,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,8,5,0.9236,0.9292,0.0056,-0.0037,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,8,16,5,0.9286,0.9251,-0.0035,-0.0174,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,2,0,0.5346,0.7069,0.1722,-0.059,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,3,0,0.6265,0.9125,0.286,-0.0695,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,5,0,0.8665,0.9154,0.0489,-0.0734,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,8,0,0.913,0.9233,0.0102,-0.0678,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,16,0,0.9291,0.9191,-0.01,-0.0745,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,2,1,0.6081,0.7629,0.1548,0.0012,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,3,1,0.6159,0.9088,0.293,0.009,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,5,1,0.8532,0.9158,0.0626,0.0074,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,8,1,0.9066,0.9241,0.0175,0.0034,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,16,1,0.9213,0.9191,-0.0022,0.0168,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,2,2,0.6315,0.7353,0.1038,0.0259,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,3,2,0.6549,0.913,0.258,0.0046,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,5,2,0.8556,0.9197,0.0641,0.0116,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,8,2,0.9218,0.9223,0.0005,0.0085,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,16,2,0.9249,0.9242,-0.0006,0.0018,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,2,3,0.5824,0.8187,0.2363,-0.0684,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,3,3,0.611,0.9087,0.2977,-0.0483,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,5,3,0.8648,0.9215,0.0567,-0.0442,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,8,3,0.9232,0.9235,0.0004,-0.0433,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,16,3,0.9284,0.926,-0.0025,-0.0314,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,2,4,0.391,0.6965,0.3055,-0.0239,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,3,4,0.5541,0.9021,0.3481,-0.0386,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,5,4,0.8555,0.9267,0.0712,-0.038,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,8,4,0.9205,0.9293,0.0088,-0.0355,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,16,4,0.9291,0.9275,-0.0016,-0.0341,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,2,5,0.62,0.7533,0.1333,-0.0011,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,3,5,0.6434,0.9037,0.2603,-0.0087,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,5,5,0.8592,0.9223,0.0631,-0.0078,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,8,5,0.9262,0.9261,-0.0001,-0.0202,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,12,16,5,0.9286,0.9277,-0.0009,-0.0146,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,2,0,0.4028,0.7429,0.3401,-0.0421,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,3,0,0.6088,0.8987,0.2899,-0.0505,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,5,0,0.8344,0.9138,0.0794,-0.0673,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,8,0,0.9144,0.9213,0.007,-0.0787,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,16,0,0.926,0.9234,-0.0026,-0.0658,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,2,1,0.546,0.7642,0.2181,0.0164,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,3,1,0.6485,0.9008,0.2523,0.0155,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,5,1,0.8447,0.9211,0.0764,0.0125,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,8,1,0.9189,0.922,0.0032,0.0001,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,16,1,0.9214,0.9193,-0.0021,0.0247,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,2,2,0.5974,0.7973,0.1999,0.0067,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,3,2,0.6043,0.8987,0.2944,0.0033,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,5,2,0.8517,0.917,0.0653,-0.0029,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,8,2,0.9191,0.9229,0.0039,-0.0023,42,18
Qwen/Qwen2.5-7B,real_b2,real,2,last,16,16,2,0.9262,0.9232,-0.0031,0.0034,42,18
