model,arm,naming,branching,role,layer,dim,seed,rho_cond_euc,rho_hyp,delta,shuffle_rho_hyp,n_train,n_val
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,2,2,0.6451,0.7328,0.0877,0.0053,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,3,2,0.5753,0.894,0.3187,0.0084,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,5,2,0.8469,0.9099,0.0631,0.0012,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,8,2,0.9073,0.918,0.0107,0.0074,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,16,2,0.9251,0.9246,-0.0006,0.0015,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,2,3,0.5116,0.6326,0.121,-0.0118,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,3,3,0.5987,0.8872,0.2885,-0.0486,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,5,3,0.8303,0.9159,0.0857,-0.0467,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,8,3,0.907,0.9181,0.0111,-0.0389,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,16,3,0.9211,0.9214,0.0003,-0.0367,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,2,4,0.5657,0.7922,0.2265,-0.0287,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,3,4,0.6348,0.8947,0.2599,-0.0218,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,5,4,0.8433,0.9129,0.0696,-0.031,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,8,4,0.9156,0.9209,0.0053,-0.0273,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,16,4,0.9254,0.9232,-0.0022,-0.0298,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,2,5,0.5519,0.7305,0.1785,-0.0302,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,3,5,0.5518,0.8864,0.3345,-0.0174,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,5,5,0.8397,0.9172,0.0775,-0.0243,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,8,5,0.9109,0.9237,0.0128,-0.0183,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,36,16,5,0.9234,0.9223,-0.0011,-0.0141,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,2,0,0.6053,0.7717,0.1664,-0.0782,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,3,0,0.5888,0.8747,0.2859,-0.0664,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,5,0,0.8292,0.903,0.0738,-0.061,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,8,0,0.9013,0.9102,0.0089,-0.0625,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,16,0,0.9185,0.9134,-0.0051,-0.0614,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,2,1,0.4916,0.6993,0.2076,0.0004,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,3,1,0.6269,0.8645,0.2377,0.0004,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,5,1,0.787,0.8882,0.1012,-0.0009,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,8,1,0.8942,0.9009,0.0066,-0.0179,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,16,1,0.9068,0.9032,-0.0036,-0.0051,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,2,2,0.6018,0.7304,0.1286,0.019,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,3,2,0.5848,0.8834,0.2986,0.0111,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,5,2,0.8233,0.9145,0.0912,0.0017,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,8,2,0.9127,0.9193,0.0066,0.0027,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,16,2,0.9239,0.9226,-0.0013,0.0236,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,2,3,0.5823,0.7423,0.16,0.0,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,3,3,0.6305,0.8796,0.2491,-0.0395,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,5,3,0.8374,0.9134,0.076,-0.0405,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,8,3,0.9107,0.918,0.0074,-0.037,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,16,3,0.9216,0.9159,-0.0057,-0.0474,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,2,4,0.5621,0.7283,0.1663,-0.0343,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,3,4,0.5613,0.9041,0.3428,-0.0382,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,5,4,0.8499,0.9147,0.0648,-0.0392,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,8,4,0.9175,0.9164,-0.0012,-0.0373,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,16,4,0.9283,0.9243,-0.0041,-0.037,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,2,5,0.6551,0.7831,0.128,-0.0171,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,3,5,0.631,0.8877,0.2567,-0.0279,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,5,5,0.8331,0.9162,0.0831,-0.0168,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,8,5,0.9136,0.9182,0.0046,-0.0084,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,40,16,5,0.9253,0.9229,-0.0024,-0.0112,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,2,0,0.5618,0.7158,0.154,-0.0523,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,3,0,0.6509,0.878,0.2272,-0.0756,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,5,0,0.819,0.9033,0.0843,-0.0663,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,8,0,0.895,0.9031,0.0081,-0.0375,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,16,0,0.918,0.908,-0.0101,-0.0593,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,2,1,0.5105,0.669,0.1585,-0.0173,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,3,1,0.4618,0.814,0.3522,-0.0033,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,5,1,0.7983,0.8792,0.0809,-0.0155,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,8,1,0.8913,0.887,-0.0043,-0.0099,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,16,1,0.9014,0.8936,-0.0077,-0.0192,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,2,2,0.4857,0.6238,0.138,-0.0171,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,3,2,0.6121,0.879,0.2669,0.0032,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,5,2,0.8311,0.9096,0.0785,-0.0054,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,8,2,0.905,0.9176,0.0127,0.01,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,16,2,0.9209,0.9196,-0.0013,-0.0017,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,2,3,0.5081,0.8041,0.296,-0.0427,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,3,3,0.6218,0.8757,0.2539,-0.0521,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,5,3,0.8326,0.897,0.0645,-0.0486,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,8,3,0.9014,0.8959,-0.0055,-0.0495,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,16,3,0.9118,0.9081,-0.0037,-0.0576,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,2,4,0.4605,0.7355,0.275,-0.0211,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,3,4,0.5706,0.8816,0.311,-0.041,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,5,4,0.8207,0.9099,0.0892,-0.0316,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,8,4,0.9027,0.9187,0.016,-0.0333,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,16,4,0.9177,0.9181,0.0004,-0.0328,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,2,5,0.5655,0.7117,0.1462,-0.0236,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,3,5,0.6042,0.8781,0.2739,-0.016,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,5,5,0.8457,0.9086,0.0629,-0.029,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,8,5,0.9053,0.9183,0.013,-0.022,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,44,16,5,0.9244,0.9191,-0.0053,0.0,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,2,0,0.5408,0.6892,0.1485,-0.0506,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,3,0,0.5614,0.8465,0.2852,-0.0577,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,5,0,0.7984,0.8499,0.0515,-0.0331,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,8,0,0.8687,0.8739,0.0052,-0.0519,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,16,0,0.8801,0.868,-0.0121,-0.0562,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,2,1,0.405,0.5978,0.1928,-0.0004,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,3,1,0.5407,0.7935,0.2528,-0.0091,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,5,1,0.7647,0.8255,0.0608,0.011,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,8,1,0.8415,0.8269,-0.0146,0.0086,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,16,1,0.8613,0.8416,-0.0196,-0.0035,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,2,2,0.4731,0.7336,0.2605,-0.0105,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,3,2,0.5576,0.8376,0.2801,-0.0134,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,5,2,0.8032,0.8697,0.0664,0.0036,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,8,2,0.8755,0.8819,0.0065,-0.0035,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,16,2,0.8933,0.8949,0.0016,0.0011,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,2,3,0.486,0.6799,0.1939,-0.0351,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,3,3,0.55,0.8374,0.2873,-0.0551,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,5,3,0.7774,0.8623,0.0849,-0.0398,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,8,3,0.8629,0.8762,0.0134,-0.0502,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,16,3,0.8882,0.878,-0.0102,-0.053,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,2,4,0.5738,0.7226,0.1488,-0.0433,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,3,4,0.5033,0.816,0.3127,-0.032,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,5,4,0.7668,0.8637,0.0969,-0.0368,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,8,4,0.8594,0.884,0.0246,-0.0289,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,16,4,0.8938,0.8853,-0.0085,-0.0214,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,2,5,0.5762,0.7742,0.198,-0.0247,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,3,5,0.6186,0.8522,0.2337,-0.0027,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,5,5,0.8038,0.8785,0.0748,-0.0374,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,8,5,0.8758,0.8866,0.0109,-0.0218,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,premise,48,16,5,0.903,0.8903,-0.0127,-0.0235,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,2,0,0.3258,0.6483,0.3225,-0.0373,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,3,0,0.5897,0.9146,0.3249,-0.0662,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,5,0,0.8541,0.9292,0.0751,-0.0597,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,8,0,0.9221,0.9267,0.0046,-0.068,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,16,0,0.9311,0.9244,-0.0067,-0.0585,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,2,1,0.5103,0.5417,0.0314,-0.0015,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,3,1,0.5578,0.9126,0.3548,0.0066,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,5,1,0.8069,0.922,0.1151,0.0121,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,8,1,0.9143,0.9244,0.0101,0.0178,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,16,1,0.9329,0.9292,-0.0037,0.0134,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,2,2,0.3838,0.6836,0.2998,-0.0049,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,3,2,0.5859,0.9186,0.3327,-0.009,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,5,2,0.8593,0.9281,0.0688,0.002,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,8,2,0.922,0.9235,0.0015,0.0022,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,16,2,0.9313,0.9261,-0.0051,-0.0052,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,2,3,0.501,0.5904,0.0894,-0.0781,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,3,3,0.625,0.9171,0.292,-0.0445,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,5,3,0.8372,0.9259,0.0887,-0.0473,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,8,3,0.9178,0.9257,0.0079,-0.0443,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,16,3,0.9344,0.9255,-0.0089,-0.0296,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,2,4,0.4555,0.7382,0.2827,-0.0013,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,3,4,0.6315,0.9229,0.2914,-0.0249,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,5,4,0.8542,0.9275,0.0733,-0.0365,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,8,4,0.9251,0.9276,0.0025,-0.038,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,16,4,0.9286,0.9258,-0.0028,-0.0409,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,2,5,0.2474,0.6664,0.419,-0.0117,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,3,5,0.6466,0.9183,0.2717,-0.0055,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,5,5,0.788,0.9215,0.1335,-0.0094,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,8,5,0.924,0.9237,-0.0003,-0.0113,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,0,16,5,0.9329,0.927,-0.0059,-0.0109,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,2,0,0.452,0.7318,0.2798,-0.0446,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,3,0,0.5541,0.9085,0.3544,-0.0507,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,5,0,0.8511,0.9171,0.066,-0.0605,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,8,0,0.9119,0.9226,0.0107,-0.0747,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,16,0,0.9243,0.9177,-0.0066,-0.0728,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,2,1,0.5597,0.8732,0.3135,0.0085,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,3,1,0.6471,0.9104,0.2632,0.0123,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,5,1,0.8639,0.9237,0.0598,0.0226,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,8,1,0.9137,0.9204,0.0067,0.0193,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,16,1,0.925,0.9158,-0.0092,0.0111,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,2,2,0.5685,0.677,0.1085,0.0069,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,3,2,0.6295,0.9148,0.2854,-0.0044,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,5,2,0.8492,0.9265,0.0773,0.0007,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,8,2,0.9189,0.9244,0.0055,0.0011,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,16,2,0.9294,0.925,-0.0045,-0.0047,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,2,3,0.5976,0.7786,0.181,-0.058,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,3,3,0.5936,0.9184,0.3248,-0.0552,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,5,3,0.8641,0.9232,0.0591,-0.057,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,8,3,0.9206,0.9222,0.0017,-0.0518,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,16,3,0.9281,0.923,-0.0051,-0.0568,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,2,4,0.6156,0.5838,-0.0318,-0.0285,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,3,4,0.5077,0.9161,0.4084,-0.0403,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,5,4,0.8478,0.9239,0.076,-0.0378,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,8,4,0.9216,0.9257,0.004,-0.046,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,16,4,0.927,0.9256,-0.0014,-0.0295,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,2,5,0.5831,0.7649,0.1818,0.0043,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,3,5,0.6513,0.9124,0.2611,-0.0204,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,5,5,0.8721,0.9276,0.0555,-0.0182,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,8,5,0.9194,0.9271,0.0077,-0.0295,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,4,16,5,0.9288,0.9233,-0.0054,-0.0182,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,2,0,0.6278,0.6985,0.0707,-0.0971,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,3,0,0.5609,0.8935,0.3326,-0.0699,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,5,0,0.8458,0.9165,0.0707,-0.0788,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,8,0,0.9172,0.9148,-0.0024,-0.0721,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,16,0,0.9248,0.9216,-0.0032,-0.0684,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,2,1,0.5595,0.7917,0.2322,0.0222,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,3,1,0.6023,0.902,0.2997,0.0095,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,5,1,0.8621,0.9261,0.064,0.0239,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,8,1,0.916,0.9186,0.0026,0.0135,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,16,1,0.9245,0.9181,-0.0064,0.0186,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,2,2,0.6162,0.8169,0.2007,0.0147,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,3,2,0.6837,0.9161,0.2324,0.0028,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,5,2,0.8307,0.9219,0.0911,-0.012,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,8,2,0.9197,0.9248,0.0051,0.0059,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,16,2,0.929,0.9259,-0.0031,-0.0035,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,2,3,0.6166,0.7092,0.0926,-0.0419,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,3,3,0.6599,0.9118,0.2519,-0.0437,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,5,3,0.8578,0.9291,0.0714,-0.0509,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,8,3,0.9246,0.9268,0.0022,-0.0467,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,16,3,0.9265,0.9276,0.0011,-0.0479,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,2,4,0.6027,0.7883,0.1856,-0.0575,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,3,4,0.5344,0.9041,0.3697,-0.0382,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,5,4,0.8547,0.9226,0.0679,-0.037,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,8,4,0.9234,0.9252,0.0018,-0.0331,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,16,4,0.9296,0.9251,-0.0045,-0.0375,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,2,5,0.5873,0.7798,0.1925,-0.0143,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,3,5,0.5585,0.9175,0.3589,-0.0168,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,5,5,0.8698,0.9239,0.0542,-0.0199,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,8,5,0.9248,0.927,0.0023,-0.0182,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,8,16,5,0.9263,0.9245,-0.0018,-0.0091,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,2,0,0.6284,0.7432,0.1149,-0.054,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,3,0,0.6232,0.8973,0.2741,-0.0648,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,5,0,0.8428,0.9236,0.0808,-0.0694,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,8,0,0.9113,0.9236,0.0123,-0.076,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,16,0,0.9248,0.9202,-0.0047,-0.0725,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,2,1,0.556,0.7406,0.1845,-0.0041,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,3,1,0.6154,0.9112,0.2958,0.0251,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,5,1,0.8574,0.9226,0.0652,0.011,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,8,1,0.9185,0.9218,0.0033,0.0075,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,16,1,0.9257,0.9242,-0.0015,0.0,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,2,2,0.5322,0.7695,0.2373,-0.0037,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,3,2,0.6385,0.9161,0.2776,0.0045,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,5,2,0.8351,0.9223,0.0872,0.0051,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,8,2,0.9188,0.9199,0.0011,-0.0002,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,16,2,0.9268,0.9243,-0.0025,-0.0037,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,2,3,0.6393,0.7562,0.1169,-0.0491,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,3,3,0.6264,0.9179,0.2915,-0.0522,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,5,3,0.8633,0.9274,0.0641,-0.0446,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,8,3,0.9215,0.9278,0.0062,-0.0462,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,16,3,0.9311,0.9286,-0.0025,-0.0487,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,2,4,0.5535,0.6927,0.1392,-0.0109,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,3,4,0.6609,0.9159,0.255,-0.0323,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,5,4,0.8535,0.9245,0.071,-0.0525,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,8,4,0.92,0.9264,0.0064,-0.0281,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,16,4,0.9296,0.9266,-0.003,-0.0377,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,2,5,0.5297,0.6048,0.0751,-0.0277,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,3,5,0.6679,0.9083,0.2405,-0.0131,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,5,5,0.8516,0.9293,0.0777,-0.0163,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,8,5,0.9244,0.9266,0.0021,-0.0154,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,12,16,5,0.9319,0.9241,-0.0078,-0.0244,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,16,2,0,0.5602,0.7344,0.1742,-0.0459,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,16,3,0,0.5868,0.9044,0.3175,-0.0667,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,16,5,0,0.8578,0.9225,0.0647,-0.0651,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,16,8,0,0.9171,0.9167,-0.0004,-0.0953,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,16,16,0,0.929,0.9198,-0.0092,-0.075,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,16,2,1,0.5809,0.7665,0.1856,0.0262,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,16,3,1,0.6745,0.902,0.2275,0.0235,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,16,5,1,0.8381,0.9207,0.0826,0.0165,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,16,8,1,0.9165,0.9242,0.0077,0.0095,42,18
Qwen/Qwen2.5-14B,real_b2,real,2,last,16,16,1,0.9281,0.9229,-0.0052,0.0177,42,18
